pred10_sw,pred50_sw,pred90_sw,pred90 - pred10,IntGrpNetAlign,YEAR,switcher,XL_AREA,ECYN,SWYN,FPYN,RLYN,GNYN,AARP,AFLCIO,Airlines,American Bankers Association,American Council of Life Insurance,American Farm Bureau Federation,American Federation of State County and Municipal Employees,American Hospital Association,American Israel Public Affairs Committee,American Legion,American Medical Association,Association of Trial Lawyers,Automobile Companies,Chamber of Commerce,Christian Coalition,Computer Software and Hardware,Credit Union National Association,Defense Contractors,Electric Companies,Health Insurance Association,Independent Insurance Agents of America,International Brotherhood of Teamsters,Motion Picture Association of America,National Association of Broadcasters,National Association of Home Builders,National Association of Manufacturers,National Association of Realtors,National Beer Wholesalers Association,National Education Association,National Federation of Independent Business,National Governors Association,National Restaurant Association,National Rifle Association,National Right to Life Committee,Oil Companies,Pharmaceutical Research Manufacturers,Recording Industry Association,Securities and Investment Companies,Telephone Companies,Tobbaco Companies,United Auto Workers Union,Universities,Veterans of Foreign Wars of the U.S,Binary Outcome,OutcomeYear
0.7,0.71,0.74,0.034648001,-0.693147181,1994,0,guns,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,1,2
0.71,0.81,0.84,0.129539847,0,1995,0,govt reform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.85,0.81,0.75,-0.10457623,-0.182321557,1995,0,econ & labor,1,0,0,0,0,2,2,0,0,0,-2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,0,1,2
0.22,0.27,0.28,0.061722577,1.098612289,1995,0,foreign pol,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
0.87,0.78,0.66,-0.211796224,-0.182321557,1997,0,econ & labor,1,0,0,0,0,2,2,0,0,0,-2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,0,1,2
0.16,0.18,0.22,0.05875057,0,1994,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.87,0.89,0.85,-0.019601107,1.673976434,1994,0,health,0,1,0,0,0,2,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2
0.88,0.88,0.86,-0.022650898,-0.693147181,1994,0,health,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.37,0.53,0.56,0.190478265,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.21,0.31,0.32,0.109925747,-1.098612289,1995,0,health,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.32,0.42,0.53,0.203243911,0,1995,0,health,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.47,0.4,0.47,0.00355351,0.875468737,1993,0,foreign pol,0,0,1,0,0,0,-2,2,0,0,2,-2,0,0,0,0,0,2,2,0,2,0,2,2,0,0,-2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,-2,0,0,1,2
0.54,0.61,0.66,0.119300604,0,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.83,0.83,0.82,-0.016515553,0,1995,0,taxation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.56,0.58,0.61,0.05076158,1.011600912,1995,0,taxation,1,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
0.88,0.92,0.92,0.046720803,0,1995,0,govt reform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.71,0.83,0.83,0.119616985,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.7,0.76,0.87,0.167375326,0,1995,0,misc others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.7,0.82,0.87,0.175346613,0,1995,0,govt reform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.71,0.74,0.74,0.033601224,0,1995,0,taxation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.59,0.69,0.72,0.129955173,1.011600912,1995,0,taxation,1,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
0.56,0.61,0.61,0.052986741,0,1995,0,soc welfare,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.51,0.58,0.66,0.146177113,0,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.95,0.96,0.94,-0.005969524,0.693147181,1993,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.36,0.39,0.41,0.045275807,0,1993,0,soc welfare,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5
0.23,0.23,0.2,-0.024260342,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.74,0.75,0.76,0.027788162,0.693147181,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.59,0.68,0.7,0.113904238,0,1995,0,govt reform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.34,0.44,0.51,0.166191757,0,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.64,0.72,0.81,0.165466964,1.386294361,1995,0,taxation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2.5
0.92,0.96,0.97,0.050656319,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.9,0.95,0.94,0.040607035,0,1995,0,govt reform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.63,0.64,0.67,0.043118954,1.011600912,1995,0,taxation,1,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
0.73,0.87,0.88,0.14599967,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.96,0.97,0.96,0.002465963,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.36,0.31,0.26,-0.092742741,-0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.66,0.55,0.68,0.020819724,-0.405465108,1995,0,health,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.93,0.91,0.91,-0.011336565,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.46,0.38,0.4,-0.062919974,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.84,0.89,0.83,-0.013720632,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.48,0.43,0.45,-0.034475923,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.33,0.42,0.46,0.126847565,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.28,0.3,0.28,0.005604506,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.25,0.37,0.4,0.146144032,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.54,0.66,0.65,0.108089507,0.693147181,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.52,0.68,0.8,0.275087595,0,1995,0,health,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.39,0.3,0.46,0.066644728,-0.693147181,1995,0,health,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.41,0.45,0.59,0.177407742,0.693147181,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.55,0.66,0.67,0.120896518,-0.693147181,1994,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.82,0.85,0.8,-0.018661261,0,1994,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.59,0.65,0.66,0.062592626,0,1994,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.12,0.2,0.17,0.052677751,-0.693147181,1995,0,health,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.89,0.89,0.8,-0.095095515,1.098612289,1995,0,education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
0.94,0.9,0.81,-0.125023782,1.098612289,1995,0,education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
0.95,0.95,0.93,-0.018847883,1.098612289,1995,0,education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
0.38,0.44,0.51,0.133726716,-1.098612289,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,1,2
0.43,0.47,0.56,0.126030326,0,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.5,0.54,0.54,0.036907315,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.91,0.94,0.92,0.006886661,0.693147181,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.57,0.56,0.66,0.095061183,0,1995,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.29,0.36,0.42,0.132704675,-1.098612289,1995,0,health,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.65,0.63,0.71,0.05499965,0,1995,0,health,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.5,0.56,0.62,0.121465504,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.91,0.96,0.92,0.003979623,0.405465108,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.87,0.88,0.88,0.004512131,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.78,0.7,0.69,-0.089884043,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.88,0.88,0.91,0.026141703,0.693147181,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.52,0.41,0.49,-0.025274158,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.67,0.66,0.61,-0.059656322,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.81,0.73,0.69,-0.120395839,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.57,0.52,0.46,-0.108719707,0,1995,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.37,0.39,0.48,0.112433851,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.19,0.21,0.3,0.11152482,-1.098612289,1995,0,education,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,2
0.65,0.75,0.68,0.029723167,1.386294361,1995,0,taxation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
0.48,0.51,0.48,-0.002712846,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.29,0.4,0.36,0.06959182,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.63,0.75,0.8,0.165740609,0,1995,0,health,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.32,0.31,0.34,0.020358086,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.4,0.4,0.49,0.0872159,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.35,0.44,0.46,0.10231936,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.45,0.66,0.6,0.150524795,-1.098612289,1995,0,health,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.37,0.32,0.39,0.027088463,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.93,0.84,0.84,-0.092826366,-0.182321557,1996,0,econ & labor,1,0,0,0,0,2,2,0,0,0,-2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,0,1,2
0.49,0.55,0.56,0.068601072,0,1995,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.87,0.83,0.68,-0.186222672,-0.182321557,1996,0,econ & labor,1,0,0,0,0,2,2,0,0,0,-2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,0,1,2
0.87,0.8,0.75,-0.121557832,-0.182321557,1996,0,econ & labor,1,0,0,0,0,2,2,0,0,0,-2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,0,1,2
0.47,0.44,0.49,0.018049002,0,1996,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.73,0.76,0.8,0.070737481,0,1992,0,race,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.86,0.83,0.85,-0.005273283,1.098612289,1992,0,soc welfare,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.85,0.84,0.78,-0.065827727,-0.182321557,1996,0,econ & labor,1,0,0,0,0,2,2,0,0,0,-2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,2,0,0,1,2
0.65,0.73,0.73,0.084796309,0,1996,0,foreign pol,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.62,0.73,0.83,0.218028724,0.693147181,1996,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.36,0.48,0.67,0.307234883,0.875468737,1992,0,foreign pol,0,0,1,0,0,0,-2,2,0,0,2,-2,0,0,0,0,0,2,2,0,2,0,2,2,0,0,-2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,-2,0,0,1,2
0.65,0.77,0.83,0.1826666,0.693147181,1996,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.28,0.27,0.3,0.024837494,0,1996,0,soc welfare,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5
0.57,0.73,0.71,0.145821929,0.693147181,1996,0,welf reform,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.91,0.95,0.92,0.014569402,0,1996,0,terrorism,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.49,0.66,0.73,0.241854846,1.011600912,1996,0,taxation,1,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
0.66,0.74,0.75,0.090416789,1.673976434,1996,0,health,0,1,0,0,0,2,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2
0.3,0.48,0.55,0.251516342,0.287682072,1996,0,health,0,1,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.8,0.76,0.76,-0.047257483,0,1996,0,misc others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
